p,accuracy
1,0.9571428571428571
2,0.9714285714285715
3,0.9714285714285715
4,0.9714285714285715
5,0.956043956043956
6,0.9703296703296704
7,0.9857142857142858
8,0.9857142857142858
9,0.9703296703296704
10,0.9703296703296704
11,0.9703296703296704
12,0.956043956043956
13,0.9417582417582417
14,0.956043956043956
15,0.956043956043956
16,0.956043956043956
17,0.956043956043956
18,0.956043956043956
19,0.956043956043956
20,0.956043956043956
21,0.9274725274725275
22,0.9274725274725275
23,0.956043956043956
24,0.956043956043956
25,0.956043956043956
26,0.9274725274725275
27,0.9131868131868132
28,0.9131868131868132
29,0.9131868131868132
30,0.9131868131868132
31,0.9131868131868132
32,0.9131868131868132
33,0.9131868131868132
34,0.9131868131868132
35,0.9131868131868132
36,0.8846153846153847
37,0.8846153846153847
38,0.8846153846153847
39,0.8846153846153847
40,0.8846153846153847
41,0.8846153846153847
42,0.8846153846153847
43,0.8846153846153847
44,0.8846153846153847
45,0.8846153846153847
46,0.8846153846153847
47,0.8846153846153847
48,0.8846153846153847
49,0.8846153846153847
50,0.8846153846153847
51,0.8846153846153847
52,0.8846153846153847
53,0.8846153846153847
54,0.8846153846153847
